TRANSACTION_ID,SITE_ID,PRODUCT_KEY,TRANSACTION_DATE,GRAIN,TOTAL_PRICE
TRX-619338,SI003,1,20240427,96,10272.0
TRX-545414,SI006,6,20240628,34,610300.0
TRX-275872,SI008,7,20240406,32,3296.0
TRX-621707,SI005,13,20240313,47,35203.0
TRX-939494,SI009,10,20231129,39,120900.0
TRX-877959,SI001,11,20240714,31,743690.0
TRX-769977,SI001,11,20240728,77,1847230.0
TRX-862356,SI007,13,20240714,23,17227.0
TRX-142530,SI003,3,20240109,67,1473330.0
TRX-816576,SI002,10,20241005,11,34100.0
TRX-249138,SI006,7,20240407,52,5356.0
TRX-687867,SI002,2,20240822,89,2135110.0
TRX-974217,SI007,4,20240801,43,386570.0
TRX-459325,SI008,9,20240607,97,2210630.0
TRX-429468,SI004,3,20240628,24,527760.0
TRX-402301,SI010,10,20240207,90,279000.0
TRX-117053,SI001,1,20240826,36,3852.0
TRX-612604,SI005,2,20240705,11,263890.0
TRX-254525,SI008,6,20231212,51,915450.0
TRX-467846,SI006,12,20240106,1,5990.0
TRX-765557,SI010,11,20240221,98,2351020.0
TRX-326144,SI004,4,20240119,48,431520.0
TRX-322112,SI006,8,20231213,26,233740.0
TRX-937770,SI001,14,20240509,11,136290.0
TRX-474514,SI007,11,20240702,91,2183090.0
TRX-821666,SI007,8,20240124,23,206770.0
TRX-486048,SI008,14,20241115,91,1127490.0
TRX-253578,SI002,14,20241028,41,507990.0
TRX-422659,SI008,3,20240424,67,1473330.0
TRX-923110,SI006,3,20240330,89,1957110.0
TRX-802725,SI003,10,20231222,62,192200.0
TRX-632144,SI001,12,20240529,52,311480.0
TRX-561456,SI001,17,20240807,14,121660.0
TRX-272243,SI005,14,20240602,27,334530.0
TRX-431488,SI003,5,20240902,87,1431150.0
TRX-705778,SI009,17,20240830,60,521400.0
TRX-456440,SI002,5,20240221,99,1628550.0
TRX-314152,SI006,8,20240821,1,8990.0
TRX-983026,SI004,13,20240603,7,5243.0
TRX-353643,SI001,2,20240323,35,839650.0
TRX-456315,SI001,17,20240913,58,504020.0
TRX-763593,SI004,16,20240729,74,19943.0
TRX-483817,SI001,7,20240131,100,10300.0
TRX-280333,SI005,14,20240219,1,12390.0
TRX-102085,SI006,10,20241005,8,24800.0
TRX-768359,SI003,3,20240611,52,1143480.0
TRX-575958,SI006,9,20240403,25,569750.0
TRX-518301,SI008,1,20240317,17,1819.0
TRX-379164,SI009,6,20240322,61,1094950.0
TRX-166546,SI008,14,20241121,30,371700.0
TRX-214626,SI008,11,20240520,24,575760.0
TRX-553966,SI010,9,20240211,50,1139500.0
TRX-637169,SI001,2,20241104,51,1223490.0
TRX-472994,SI009,13,20240608,13,9737.0
TRX-638115,SI010,17,20240126,49,425810.0
TRX-201266,SI006,3,20240726,97,2133030.0
TRX-450206,SI007,2,20240501,38,911620.0
TRX-195094,SI002,16,20231209,75,20212.5
TRX-924414,SI003,17,20241114,8,69520.0
TRX-462533,SI005,3,20241026,52,1143480.0
TRX-438368,SI007,1,20240510,28,2996.0
TRX-898950,SI008,7,20241008,31,3193.0
TRX-365705,SI005,11,20240102,44,1055560.0
TRX-568673,SI010,13,20240610,77,57673.0
TRX-270216,SI010,9,20240925,40,911600.0
TRX-165876,SI007,1,20231214,55,5885.0
TRX-566743,SI007,15,20240210,91,31759.0
TRX-144687,SI004,2,20240320,95,2279050.0
TRX-227199,SI008,13,20240607,42,31458.0
TRX-556898,SI006,15,20240315,64,22336.0
TRX-465985,SI003,16,20240122,36,9702.0
TRX-156391,SI007,5,20240819,10,164500.0
TRX-960374,SI009,4,20240531,96,863040.0
TRX-345269,SI006,2,20241026,68,1631320.0
TRX-315203,SI003,6,20231221,7,125650.0
TRX-434053,SI004,12,20240730,88,527120.0
TRX-711201,SI008,8,20241105,56,503440.0
TRX-944881,SI005,3,20240917,45,989550.0
TRX-893834,SI008,9,20240513,76,1732040.0
TRX-456699,SI008,12,20240701,74,443260.0
TRX-896657,SI002,15,20231124,35,12215.0
TRX-939380,SI008,10,20241031,33,102300.0
TRX-107305,SI002,11,20240106,24,575760.0
TRX-704633,SI008,13,20240725,53,39697.0
TRX-119710,SI010,2,20240210,87,2087130.0
TRX-890733,SI005,15,20240606,40,13960.0
TRX-675370,SI008,8,20240226,47,422530.0
TRX-613250,SI001,14,20240513,90,1115100.0
TRX-258127,SI007,6,20240804,76,1364200.0
TRX-614740,SI005,12,20240427,41,245590.0
TRX-423420,SI002,16,20240711,68,18326.0
TRX-915692,SI003,10,20240303,78,241800.0
TRX-754058,SI001,12,20240426,30,179700.0
TRX-109356,SI001,4,20240119,93,836070.0
TRX-108167,SI007,3,20240329,26,571740.0
TRX-789155,SI007,9,20240830,55,1253450.0
TRX-267292,SI010,14,20240904,87,1077930.0
TRX-760418,SI010,6,20240606,48,861600.0
TRX-108353,SI008,12,20240708,86,515140.0
TRX-788951,SI001,11,20241023,73,1751270.0
TRX-341244,SI010,17,20240223,76,660440.0
TRX-420551,SI005,14,20240525,84,1040760.0
TRX-443443,SI008,9,20240928,51,1162290.0
TRX-940928,SI008,11,20240604,17,407830.0
TRX-591476,SI001,4,20240322,9,80910.0
TRX-214204,SI008,14,20240314,55,681450.0
TRX-872650,SI005,13,20240929,92,68908.0
TRX-979913,SI006,6,20241031,89,1597550.0
TRX-975956,SI004,13,20240814,17,12733.0
TRX-885809,SI009,2,20240825,71,1703290.0
TRX-253369,SI005,3,20240330,27,593730.0
TRX-628322,SI010,13,20240915,81,60669.0
TRX-887679,SI009,14,20231212,84,1040760.0
TRX-656607,SI005,10,20240517,13,40300.0
TRX-143741,SI006,11,20240320,25,599750.0
TRX-811749,SI005,2,20240915,34,815660.0
TRX-759316,SI008,14,20240330,98,1214220.0
TRX-644466,SI002,2,20240211,1,23990.0
TRX-759014,SI002,4,20240824,44,395560.0
TRX-693971,SI007,16,20241118,10,2695.0
TRX-281139,SI008,11,20240407,27,647730.0
TRX-425323,SI008,1,20240626,31,3317.0
TRX-158886,SI001,11,20240727,80,1919200.0
TRX-908545,SI005,11,20240731,42,1007580.0
TRX-498710,SI003,12,20231125,73,437270.0
TRX-231567,SI008,9,20241020,94,2142260.0
TRX-606446,SI008,3,20240128,98,2155020.0
TRX-204421,SI008,7,20240525,64,6592.0
TRX-302333,SI001,7,20240725,39,4017.0
TRX-225126,SI005,11,20240309,6,143940.0
TRX-452304,SI008,9,20240818,4,91160.0
TRX-692013,SI006,16,20240801,4,1078.0
TRX-481536,SI002,1,20240801,5,535.0
TRX-231212,SI002,7,20231224,99,10197.0
TRX-851905,SI003,6,20240314,25,448750.0
TRX-487255,SI009,6,20231225,44,789800.0
TRX-508203,SI007,2,20240120,39,935610.0
TRX-595620,SI010,9,20240313,5,113950.0
TRX-267121,SI009,9,20240307,19,433010.0
TRX-504399,SI003,15,20240924,52,18148.0
TRX-118977,SI007,15,20240914,9,3141.0
TRX-156147,SI003,12,20240420,4,23960.0
TRX-537290,SI004,12,20240918,57,341430.0
TRX-630986,SI002,3,20240912,39,857610.0
TRX-362732,SI007,16,20241122,12,3234.0
TRX-692077,SI002,13,20240228,53,39697.0
TRX-912060,SI006,8,20240222,42,377580.0
TRX-934910,SI009,8,20240410,64,575360.0
TRX-349361,SI009,17,20240629,99,860310.0
TRX-153868,SI009,7,20240907,63,6489.0
TRX-666876,SI010,5,20240828,81,1332450.0
TRX-895387,SI005,11,20240331,81,1943190.0
TRX-270280,SI003,8,20240105,30,269700.0
TRX-922371,SI002,4,20240504,71,638290.0
TRX-248930,SI009,17,20240127,99,860310.0
TRX-475490,SI005,4,20231225,12,107880.0
TRX-972986,SI005,2,20240322,15,359850.0
TRX-483271,SI006,1,20240329,8,856.0
TRX-761941,SI005,13,20240112,85,63665.0
TRX-705341,SI009,11,20240417,34,815660.0
TRX-887634,SI010,13,20240831,48,35952.0
TRX-243076,SI009,17,20240223,2,17380.0
TRX-304439,SI008,11,20240131,29,695710.0
TRX-946859,SI010,8,20240224,25,224750.0
TRX-668343,SI006,16,20240227,10,2695.0
TRX-312604,SI008,14,20241027,89,1102710.0
TRX-935550,SI008,16,20240415,36,9702.0
TRX-944080,SI001,6,20240926,89,1597550.0
TRX-738015,SI004,7,20240918,57,5871.0
TRX-498889,SI005,17,20240704,54,469260.0
TRX-819487,SI002,9,20240727,19,433010.0
TRX-607216,SI007,14,20241105,5,61950.0
TRX-485258,SI001,3,20240801,54,1187460.0
TRX-854011,SI006,8,20240529,23,206770.0
TRX-612353,SI004,5,20240927,35,575750.0
TRX-514477,SI005,5,20240930,1,16450.0
TRX-748064,SI003,17,20240421,62,538780.0
TRX-599650,SI004,16,20231126,44,11858.0
TRX-993075,SI005,16,20240706,48,12936.0
TRX-724658,SI002,4,20240221,47,422530.0
TRX-600459,SI010,14,20240823,63,780570.0
TRX-911596,SI002,4,20231126,70,629300.0
TRX-780414,SI006,12,20241013,34,203660.0
TRX-372503,SI001,4,20240118,94,845060.0
TRX-767810,SI002,6,20240820,2,35900.0
TRX-188598,SI004,11,20241101,85,2039150.0
TRX-531459,SI001,11,20241115,44,1055560.0
TRX-753585,SI005,2,20240103,34,815660.0
TRX-801691,SI004,2,20240912,53,1271470.0
TRX-843793,SI008,12,20240629,80,479200.0
TRX-840676,SI008,1,20240108,15,1605.0
TRX-858708,SI009,8,20240724,25,224750.0
TRX-669904,SI005,15,20240418,36,12564.0
TRX-789583,SI005,9,20240713,13,296270.0
TRX-227535,SI009,7,20240312,28,2884.0
TRX-421388,SI002,10,20241120,11,34100.0
TRX-290259,SI002,7,20240416,97,9991.0
TRX-541704,SI001,12,20240526,94,563060.0
TRX-606767,SI009,5,20240520,95,1562750.0
TRX-985958,SI007,17,20240812,59,512710.0
TRX-135073,SI010,2,20240421,93,2231070.0
TRX-102667,SI008,11,20241031,93,2231070.0
TRX-226700,SI006,10,20231216,33,102300.0
TRX-445314,SI001,1,20240630,78,8346.0
TRX-367712,SI010,10,20240121,79,244900.0
TRX-612648,SI002,3,20240718,48,1055520.0
TRX-688194,SI007,5,20231209,4,65800.0
TRX-397252,SI005,3,20240125,92,2023080.0
TRX-286739,SI006,2,20240609,93,2231070.0
TRX-774334,SI002,14,20240103,10,123900.0
TRX-479530,SI010,8,20240308,35,314650.0
TRX-443269,SI005,7,20240619,91,9373.0
TRX-576546,SI003,6,20241110,90,1615500.0
TRX-601521,SI004,12,20240905,100,599000.0
TRX-779398,SI009,8,20241105,4,35960.0
TRX-557778,SI008,10,20240903,23,71300.0
TRX-969759,SI007,12,20241110,77,461230.0
TRX-250253,SI005,14,20240409,97,1201830.0
TRX-562529,SI003,3,20240723,49,1077510.0
TRX-597954,SI007,3,20240409,12,263880.0
TRX-763503,SI010,11,20231229,22,527780.0
TRX-407818,SI006,6,20231209,95,1705250.0
TRX-241523,SI007,7,20240125,92,9476.0
TRX-841598,SI005,8,20240415,16,143840.0
TRX-130261,SI004,12,20240417,59,353410.0
TRX-377437,SI010,14,20240322,97,1201830.0
TRX-694677,SI010,11,20240806,43,1031570.0
TRX-398240,SI001,13,20240831,71,53179.0
TRX-410604,SI005,3,20240702,44,967560.0
TRX-804661,SI010,13,20240404,82,61418.0
TRX-450311,SI007,13,20240225,56,41944.0
TRX-274749,SI004,5,20240820,2,32900.0
TRX-610177,SI004,6,20240419,93,1669350.0
TRX-833607,SI006,5,20240710,89,1464050.0
TRX-880122,SI009,3,20240802,76,1671240.0
TRX-598353,SI006,3,20240109,52,1143480.0
TRX-755387,SI002,3,20241013,36,791640.0
TRX-523533,SI003,17,20240410,71,616990.0
TRX-666588,SI003,14,20240804,20,247800.0
TRX-462381,SI002,5,20240429,45,740250.0
TRX-598044,SI005,11,20240817,61,1463390.0
TRX-865146,SI002,12,20240405,88,527120.0
TRX-241493,SI002,7,20240727,10,1030.0
TRX-333177,SI004,14,20240213,59,731010.0
TRX-867654,SI010,6,20241023,26,466700.0
TRX-293244,SI006,2,20240621,2,47980.0
TRX-232165,SI008,1,20240414,46,4922.0
TRX-200029,SI008,13,20240929,18,13482.0
TRX-280083,SI003,16,20240711,94,25333.0
TRX-798426,SI007,5,20231127,64,1052800.0
TRX-231078,SI009,10,20240707,52,161200.0
TRX-993249,SI001,15,20240309,32,11168.0
TRX-347436,SI006,14,20240426,74,916860.0
TRX-546140,SI004,12,20241001,72,431280.0
TRX-704343,SI008,4,20240831,32,287680.0
TRX-294169,SI003,11,20240624,3,71970.0
TRX-303259,SI008,16,20240726,59,15900.5
TRX-128235,SI001,3,20240520,60,1319400.0
TRX-516986,SI007,6,20240914,89,1597550.0
TRX-598211,SI010,17,20231215,85,738650.0
TRX-338342,SI005,3,20240724,82,1803180.0
TRX-717436,SI007,16,20240130,81,21829.5
TRX-880741,SI001,15,20241001,37,12913.0
TRX-723971,SI001,3,20240425,56,1231440.0
TRX-385532,SI001,11,20241020,46,1103540.0
TRX-589669,SI005,3,20241020,19,417810.0
TRX-368602,SI003,16,20240521,9,2425.5
TRX-858298,SI008,10,20240716,66,204600.0
TRX-206276,SI003,6,20240630,36,646200.0
TRX-386950,SI002,10,20240223,90,279000.0
TRX-945310,SI010,4,20240112,60,539400.0
TRX-524134,SI002,13,20240802,41,30709.0
TRX-399230,SI008,4,20240124,51,458490.0
TRX-850267,SI008,11,20240502,36,863640.0
TRX-167239,SI008,4,20240629,44,395560.0
TRX-617800,SI002,2,20240514,77,1847230.0
TRX-434851,SI002,6,20231123,7,125650.0
TRX-274834,SI009,4,20240110,67,602330.0
TRX-504376,SI007,14,20241011,88,1090320.0
TRX-571360,SI008,16,20240217,91,24524.5
TRX-711615,SI006,5,20240925,10,164500.0
TRX-669363,SI008,16,20240924,89,23985.5
TRX-164291,SI004,16,20240622,4,1078.0
TRX-813159,SI007,16,20240509,81,21829.5
TRX-452763,SI005,9,20240117,43,979970.0
TRX-259527,SI003,11,20240617,48,1151520.0
TRX-368285,SI005,1,20240728,80,8560.0
TRX-368125,SI008,17,20240707,82,712580.0
TRX-780062,SI007,10,20240320,37,114700.0
TRX-736047,SI006,15,20240920,31,10819.0
TRX-118149,SI002,1,20241116,26,2782.0
TRX-122430,SI006,9,20241121,48,1093920.0
TRX-457530,SI002,2,20241011,31,743690.0
TRX-450725,SI007,1,20240329,60,6420.0
TRX-585010,SI005,10,20240408,49,151900.0
TRX-134669,SI001,11,20241104,46,1103540.0
TRX-896876,SI010,10,20240717,15,46500.0
TRX-658954,SI008,9,20240719,40,911600.0
TRX-820368,SI009,15,20240315,62,21638.0
TRX-344001,SI001,5,20241105,56,921200.0
TRX-755620,SI005,13,20231231,17,12733.0
TRX-970371,SI009,12,20240422,41,245590.0
TRX-202485,SI006,17,20240615,51,443190.0
TRX-983838,SI007,17,20231216,22,191180.0
TRX-638131,SI004,3,20240625,69,1517310.0
TRX-174419,SI010,2,20240623,52,1247480.0
TRX-560906,SI010,15,20240809,12,4188.0
TRX-927900,SI009,14,20240430,95,1177050.0
TRX-806132,SI007,1,20241020,67,7169.0
TRX-983296,SI003,1,20240312,52,5564.0
TRX-274089,SI010,7,20240505,27,2781.0
TRX-821622,SI001,17,20240921,98,851620.0
TRX-119737,SI006,8,20240828,55,494450.0
TRX-253537,SI003,4,20240304,18,161820.0
TRX-205425,SI005,1,20240513,23,2461.0
TRX-308572,SI004,14,20240807,32,396480.0
TRX-485400,SI009,1,20240608,2,214.0
TRX-960715,SI003,15,20231228,97,33853.0
TRX-756869,SI003,15,20231125,71,24779.0
TRX-905622,SI002,7,20240620,85,8755.0
TRX-404953,SI001,16,20240426,20,5390.0
TRX-469120,SI003,1,20240804,40,4280.0
TRX-552986,SI004,7,20240322,39,4017.0
TRX-363712,SI010,5,20231212,34,559300.0
TRX-863820,SI006,10,20231224,9,27900.0
TRX-127189,SI003,7,20240703,54,5562.0
TRX-900101,SI009,17,20231212,46,399740.0
TRX-767129,SI010,9,20240306,26,592540.0
TRX-678232,SI002,2,20231124,79,1895210.0
TRX-384184,SI005,9,20240508,3,68370.0
TRX-104157,SI005,10,20240731,56,173600.0
TRX-874430,SI007,7,20240921,38,3914.0
TRX-374696,SI009,4,20240115,88,791120.0
TRX-575810,SI006,15,20231218,23,8027.0
TRX-672145,SI001,15,20240717,56,19544.0
TRX-300010,SI003,6,20240805,11,197450.0
TRX-349138,SI010,17,20240921,34,295460.0
TRX-570639,SI006,15,20231127,31,10819.0
TRX-270278,SI003,17,20231212,84,729960.0
TRX-174748,SI007,5,20231203,50,822500.0
TRX-834736,SI008,2,20241119,61,1463390.0
TRX-603985,SI010,2,20240203,29,695710.0
TRX-818485,SI007,13,20240216,100,74900.0
TRX-442507,SI003,17,20240401,80,695200.0
TRX-147740,SI010,1,20240117,55,5885.0
TRX-210428,SI005,8,20240430,27,242730.0
TRX-439937,SI004,9,20240327,32,729280.0
TRX-765795,SI003,12,20240326,87,521130.0
TRX-219782,SI003,5,20231218,44,723800.0
TRX-313655,SI005,13,20240519,29,21721.0
TRX-492957,SI009,14,20240702,50,619500.0
TRX-843505,SI004,4,20240718,70,629300.0
TRX-316164,SI005,1,20240112,30,3210.0
TRX-486111,SI010,3,20240416,94,2067060.0
TRX-464770,SI004,13,20240207,19,14231.0
TRX-453416,SI005,3,20240829,9,197910.0
TRX-654169,SI006,9,20241029,68,1549720.0
TRX-115602,SI006,6,20241011,92,1651400.0
TRX-836617,SI006,4,20240428,58,521420.0
TRX-496532,SI002,5,20240202,77,1266650.0
TRX-527260,SI004,17,20241117,81,703890.0
TRX-307979,SI003,8,20240805,21,188790.0
TRX-892585,SI009,12,20240901,98,587020.0
TRX-659927,SI005,16,20240620,78,21021.0
TRX-608719,SI002,16,20240517,65,17517.5
TRX-492093,SI002,7,20240910,22,2266.0
TRX-716985,SI006,6,20240717,37,664150.0
TRX-125898,SI007,9,20240920,41,934390.0
TRX-163520,SI010,2,20240228,95,2279050.0
TRX-938346,SI010,10,20240628,90,279000.0
TRX-315000,SI009,6,20240919,72,1292400.0
TRX-432281,SI006,6,20231225,12,215400.0
TRX-550055,SI003,1,20240206,80,8560.0
TRX-422601,SI007,8,20240128,60,539400.0
TRX-362473,SI003,11,20241104,83,1991170.0
TRX-695250,SI008,11,20241023,54,1295460.0
TRX-839229,SI005,16,20240322,80,21560.0
TRX-430246,SI001,6,20240713,32,574400.0
TRX-314351,SI006,7,20231124,1,103.0
TRX-573363,SI005,8,20240730,53,476470.0
TRX-725138,SI004,6,20240623,78,1400100.0
TRX-373565,SI010,7,20240223,17,1751.0
TRX-870123,SI002,11,20240924,86,2063140.0
TRX-353863,SI009,2,20240310,83,1991170.0
TRX-424375,SI009,14,20240130,17,210630.0
TRX-422017,SI010,13,20240712,58,43442.0
TRX-814263,SI008,13,20240823,92,68908.0
TRX-954580,SI005,3,20240327,53,1165470.0
TRX-301079,SI001,13,20241002,18,13482.0
TRX-310196,SI008,15,20240530,95,33155.0
TRX-163343,SI009,10,20240912,99,306900.0
TRX-162915,SI010,16,20240117,13,3503.5
TRX-333506,SI004,2,20241120,84,2015160.0
TRX-247000,SI010,6,20241105,26,466700.0
TRX-802294,SI001,17,20240722,39,338910.0
TRX-462466,SI007,1,20240805,1,107.0
TRX-235167,SI009,9,20240320,6,136740.0
TRX-797661,SI005,14,20240411,16,198240.0
TRX-123555,SI004,15,20240606,58,20242.0
TRX-292295,SI007,2,20231212,83,1991170.0
TRX-340804,SI003,10,20240510,9,27900.0
TRX-179750,SI004,2,20240210,84,2015160.0
TRX-375766,SI002,6,20240322,34,610300.0
TRX-638550,SI007,7,20231224,42,4326.0
TRX-757847,SI002,17,20240907,46,399740.0
TRX-462068,SI004,6,20240131,28,502600.0
TRX-850522,SI005,11,20240629,25,599750.0
TRX-485263,SI006,1,20241017,20,2140.0
TRX-908582,SI009,1,20240411,66,7062.0
TRX-707224,SI003,9,20240102,96,2187840.0
TRX-789749,SI001,4,20240802,39,350610.0
TRX-223825,SI006,11,20240114,87,2087130.0
TRX-875330,SI009,8,20240523,82,737180.0
TRX-831276,SI006,3,20240209,62,1363380.0
TRX-790669,SI005,15,20240119,39,13611.0
TRX-248182,SI003,17,20231220,84,729960.0
TRX-245175,SI005,17,20240807,53,460570.0
TRX-119612,SI008,11,20240210,88,2111120.0
TRX-130076,SI008,13,20240314,53,39697.0
TRX-364659,SI006,6,20240423,58,1041100.0
TRX-933910,SI003,14,20241119,36,446040.0
TRX-559364,SI004,2,20240423,60,1439400.0
TRX-467814,SI003,6,20240306,25,448750.0
TRX-523641,SI004,8,20241110,95,854050.0
TRX-262194,SI010,4,20240919,95,854050.0
TRX-754740,SI001,10,20240530,37,114700.0
TRX-309404,SI004,5,20240725,52,855400.0
TRX-877767,SI002,8,20240207,34,305660.0
TRX-365234,SI009,11,20231129,4,95960.0
TRX-963379,SI010,10,20231214,74,229400.0
TRX-668389,SI007,12,20240925,19,113810.0
TRX-205364,SI004,13,20240503,67,50183.0
TRX-548949,SI006,14,20240717,85,1053150.0
TRX-774037,SI002,12,20240620,67,401330.0
TRX-243139,SI010,14,20240213,99,1226610.0
TRX-596302,SI008,3,20241105,19,417810.0
TRX-792162,SI001,16,20240927,30,8085.0
TRX-682907,SI002,8,20240504,98,881020.0
TRX-494451,SI004,17,20240727,99,860310.0
TRX-710464,SI003,3,20240723,72,1583280.0
TRX-143636,SI006,1,20241104,6,642.0
TRX-861160,SI005,11,20241030,76,1823240.0
TRX-261993,SI001,11,20240321,27,647730.0
TRX-856080,SI001,10,20231222,51,158100.0
TRX-460274,SI008,11,20241111,67,1607330.0
TRX-332566,SI002,9,20240815,6,136740.0
TRX-631649,SI001,3,20240623,48,1055520.0
TRX-440033,SI004,14,20240728,94,1164660.0
TRX-166886,SI008,8,20240622,28,251720.0
TRX-948146,SI004,13,20240721,20,14980.0
TRX-986822,SI010,4,20241009,50,449500.0
TRX-680413,SI003,13,20240524,83,62167.0
TRX-668917,SI003,14,20240714,47,582330.0
TRX-665925,SI010,15,20240104,2,698.0
TRX-639516,SI007,7,20240907,4,412.0
TRX-580729,SI008,13,20241113,18,13482.0
TRX-867185,SI001,11,20231226,59,1415410.0
TRX-387678,SI005,14,20240627,93,1152270.0
TRX-795409,SI003,7,20240423,98,10094.0
TRX-737123,SI005,4,20241019,36,323640.0
TRX-101280,SI003,13,20240307,24,17976.0
TRX-591320,SI002,12,20240813,87,521130.0
TRX-134759,SI004,6,20240922,97,1741150.0
TRX-651622,SI005,6,20240805,55,987250.0
TRX-330231,SI005,9,20240203,24,546960.0
TRX-427633,SI010,8,20240410,50,449500.0
TRX-904495,SI009,14,20231219,69,854910.0
TRX-774451,SI004,16,20240815,31,8354.5
TRX-449868,SI007,13,20240924,13,9737.0
TRX-263707,SI003,8,20240821,74,665260.0
TRX-104369,SI001,8,20240307,96,863040.0
TRX-194534,SI001,7,20241007,6,618.0
TRX-800057,SI007,14,20240223,77,954030.0
TRX-753279,SI003,3,20240127,57,1253430.0
TRX-611860,SI001,10,20231204,61,189100.0
TRX-496038,SI003,5,20241020,21,345450.0
TRX-561369,SI008,9,20231123,34,774860.0
TRX-950039,SI008,4,20240307,5,44950.0
TRX-940210,SI004,16,20240612,51,13744.5
TRX-839136,SI002,15,20231214,10,3490.0
TRX-150827,SI001,12,20240131,34,203660.0
TRX-339208,SI001,16,20240107,72,19404.0
TRX-416878,SI004,5,20240208,61,1003450.0
TRX-437192,SI007,7,20240225,73,7519.0
TRX-198595,SI007,16,20241107,55,14822.5
TRX-406738,SI004,8,20240724,71,638290.0
TRX-959108,SI007,7,20240615,54,5562.0
TRX-505995,SI005,5,20240518,61,1003450.0
TRX-723922,SI001,15,20240127,4,1396.0
TRX-537512,SI010,12,20240428,24,143760.0
TRX-431462,SI002,17,20231226,71,616990.0
TRX-559040,SI004,12,20240904,69,413310.0
TRX-487018,SI004,10,20240208,94,291400.0
TRX-430442,SI006,14,20240902,50,619500.0
TRX-554132,SI006,16,20231210,50,13475.0
TRX-704198,SI001,9,20231210,66,1504140.0
TRX-503214,SI005,8,20240607,14,125860.0
TRX-728999,SI010,17,20231123,7,60830.0
TRX-909478,SI001,5,20231220,14,230300.0
TRX-830955,SI008,7,20240308,30,3090.0
TRX-593509,SI005,12,20240614,44,263560.0
TRX-991475,SI003,10,20240725,14,43400.0
TRX-681421,SI004,10,20240824,66,204600.0
TRX-861819,SI001,12,20240727,72,431280.0
TRX-638512,SI010,12,20231230,32,191680.0
TRX-430225,SI002,14,20240118,63,780570.0
TRX-741332,SI009,14,20240517,26,322140.0
TRX-367750,SI009,15,20240502,13,4537.0
TRX-114437,SI004,15,20240908,80,27920.0
TRX-900834,SI002,14,20240620,67,830130.0
TRX-756431,SI001,1,20240622,31,3317.0
TRX-533548,SI002,1,20240514,6,642.0
TRX-585701,SI001,11,20240421,85,2039150.0
TRX-608870,SI010,17,20240604,62,538780.0
TRX-999890,SI001,10,20240810,98,303800.0
TRX-366000,SI010,2,20240309,24,575760.0
TRX-232829,SI004,4,20240813,28,251720.0
TRX-750060,SI009,2,20231130,43,1031570.0
TRX-791516,SI010,15,20240727,23,8027.0
TRX-641297,SI005,1,20240524,41,4387.0
TRX-203122,SI004,12,20240906,29,173710.0
TRX-468519,SI003,2,20240929,13,311870.0
TRX-492055,SI004,3,20240817,75,1649250.0
TRX-627954,SI010,5,20240122,65,1069250.0
TRX-356340,SI008,14,20240327,79,978810.0
TRX-351577,SI003,2,20240207,59,1415410.0
TRX-443641,SI004,11,20231220,56,1343440.0
TRX-471289,SI007,11,20240729,48,1151520.0
TRX-119428,SI010,12,20240108,50,299500.0
TRX-685138,SI008,10,20240726,62,192200.0
TRX-631259,SI008,1,20241005,48,5136.0
TRX-199809,SI007,12,20241116,49,293510.0
TRX-330030,SI004,9,20231227,66,1504140.0
TRX-280823,SI006,3,20240803,56,1231440.0
TRX-735748,SI007,9,20240812,6,136740.0
TRX-656509,SI001,8,20240526,37,332630.0
TRX-153574,SI008,13,20240721,78,58422.0
TRX-472378,SI003,3,20240517,60,1319400.0
TRX-108065,SI004,14,20240531,5,61950.0
TRX-922856,SI010,5,20240417,44,723800.0
TRX-966523,SI008,9,20240327,66,1504140.0
TRX-737306,SI002,7,20240227,32,3296.0
TRX-973912,SI008,3,20240924,99,2177010.0
TRX-609242,SI008,17,20240204,93,808170.0
TRX-773430,SI008,11,20231227,96,2303040.0
TRX-413166,SI008,9,20241120,60,1367400.0
